drug,reaction,severity,serious_count,frequency,relative_frequency
AMBIEN,Pyrexia,0.0,0,1,0.05263157894736842
AMBIEN,Sepsis,0.0,0,1,0.05263157894736842
AMBIEN,Vomiting,0.0,0,2,0.10526315789473684
AMBILIFY,Irritability,0.0,0,1,1.0
AMBRISENTAN,Cardiac disorder,0.0,0,1,0.5
AMBRISENTAN,Death,0.0,0,1,0.5
AMIAS,Type 2 diabetes mellitus,0.0,0,1,1.0
AMIKACIN,Bone marrow failure,0.0,0,1,0.07142857142857142
AMIKACIN,Cough,0.0,0,1,0.07142857142857142
AMIKACIN,Leukopenia,0.0,0,1,0.07142857142857142
AMIKACIN,Lymphadenopathy,0.0,0,1,0.07142857142857142
AMIKACIN,Neutropenia,0.0,0,1,0.07142857142857142
AMIKACIN,Odynophagia,0.0,0,1,0.07142857142857142
AMIKACIN,Pancytopenia,0.0,0,1,0.07142857142857142
AMIKACIN,Pharyngeal erythema,0.0,0,1,0.07142857142857142
AMIKACIN,Productive cough,0.0,0,1,0.07142857142857142
AMIKACIN,Purulent discharge,0.0,0,1,0.07142857142857142
AMIKACIN,Pyrexia,0.0,0,1,0.07142857142857142
AMIKACIN,Thrombocytopenia,0.0,0,1,0.07142857142857142
AMIKACIN,Tonsillar hypertrophy,0.0,0,1,0.07142857142857142
AMIKACIN,Tonsillitis,0.0,0,1,0.07142857142857142
AMILORIDE,Deep vein thrombosis,0.0,0,1,0.5
AMILORIDE,Splenomegaly,0.0,0,1,0.5
AMIODARONE,Atrial fibrillation,0.0,0,1,0.2
AMIODARONE,Tremor,0.0,0,4,0.8
AMIODARONE HCL,Diabetes mellitus,0.0,0,1,0.5
AMIODARONE HCL,Hyperthyroidism,0.0,0,1,0.5
AMISULPRIDE,Atrial septal defect,0.0,0,1,0.3333333333333333
AMISULPRIDE,Bundle branch block right,0.0,0,1,0.3333333333333333
AMISULPRIDE,Tachycardia,0.0,0,1,0.3333333333333333
AMITRIPTYLINE,Abdominal pain,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Anxiety,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Apathy,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Asthenia,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Cerebrovascular accident,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Cerebrovascular arteriovenous malformation,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Drug level increased,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Emotional distress,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Feeling abnormal,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Gastrooesophageal reflux disease,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,General physical health deterioration,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Headache,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Injury,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Malaise,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Migraine,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Pain,0.0,0,2,0.07692307692307693
AMITRIPTYLINE,Peripheral artery thrombosis,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Pneumonia,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Presyncope,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Psychotic disorder,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Rash,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Suicidal ideation,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Syncope,0.0,0,1,0.038461538461538464
AMITRIPTYLINE,Unevaluable event,0.0,0,2,0.07692307692307693
AMLODIN,Ventricular tachycardia,0.0,0,1,1.0
AMLODIPIN//AMLODIPINE,Erysipelas,0.0,0,1,0.5
AMLODIPIN//AMLODIPINE,Sepsis,0.0,0,1,0.5
AMLODIPINE,Anaemia,0.0,0,1,0.03333333333333333
AMLODIPINE,Blood cholesterol abnormal,0.0,0,1,0.03333333333333333
AMLODIPINE,Blood pressure increased,0.0,0,1,0.03333333333333333
AMLODIPINE,Blood triglycerides abnormal,0.0,0,1,0.03333333333333333
AMLODIPINE,Bone disorder,0.0,0,1,0.03333333333333333
AMLODIPINE,Cerebrovascular accident,0.0,0,1,0.03333333333333333
AMLODIPINE,Chest pain,0.0,0,1,0.03333333333333333
AMLODIPINE,Cough,0.0,0,1,0.03333333333333333
AMLODIPINE,Dehydration,0.0,0,1,0.03333333333333333
AMLODIPINE,Diabetes mellitus,0.0,0,1,0.03333333333333333
AMLODIPINE,Dizziness,0.0,0,1,0.03333333333333333
AMLODIPINE,Drug interaction,0.0,0,1,0.03333333333333333
AMLODIPINE,Erection increased,0.0,0,1,0.03333333333333333
AMLODIPINE,Gait disturbance,0.0,0,1,0.03333333333333333
AMLODIPINE,Gastrooesophageal reflux disease,0.0,0,1,0.03333333333333333
AMLODIPINE,Haemoglobin decreased,0.0,0,1,0.03333333333333333
AMLODIPINE,Headache,0.0,0,2,0.06666666666666667
AMLODIPINE,Hypomagnesaemia,0.0,0,1,0.03333333333333333
AMLODIPINE,Influenza,0.0,0,1,0.03333333333333333
AMLODIPINE,Malaise,0.0,0,1,0.03333333333333333
AMLODIPINE,Muscular weakness,0.0,0,1,0.03333333333333333
AMLODIPINE,Nausea,0.0,0,1,0.03333333333333333
AMLODIPINE,Oedema peripheral,0.0,0,1,0.03333333333333333
AMLODIPINE,Pain,0.0,0,3,0.1
AMLODIPINE,Patient-device incompatibility,0.0,0,1,0.03333333333333333
AMLODIPINE,Sleep disorder,0.0,0,1,0.03333333333333333
AMLODIPINE,Somnolence,0.0,0,1,0.03333333333333333
AMLODIPINE BENAZEPRIL,Weight increased,0.0,0,1,1.0
AMLODIPINE BESYLATE,Anaemia,0.0,0,1,0.25
AMLODIPINE BESYLATE,Hypotension,0.0,0,1,0.25
AMLODIPINE BESYLATE,Renal failure chronic,0.0,0,1,0.25
AMLODIPINE BESYLATE,Subcutaneous haematoma,0.0,0,1,0.25
AMN107,Acute myocardial infarction,0.0,0,1,0.14285714285714285
AMN107,Dizziness,0.0,0,3,0.42857142857142855
AMN107,Hypoaesthesia,0.0,0,3,0.42857142857142855
AMOXICILLIN,Amniotic cavity infection,0.0,0,1,0.037037037037037035
AMOXICILLIN,Bone marrow failure,0.0,0,1,0.037037037037037035
AMOXICILLIN,Cough,0.0,0,1,0.037037037037037035
AMOXICILLIN,Foetal distress syndrome,0.0,0,1,0.037037037037037035
AMOXICILLIN,Foetal exposure during pregnancy,0.0,0,1,0.037037037037037035
AMOXICILLIN,Intraventricular haemorrhage neonatal,0.0,0,1,0.037037037037037035
AMOXICILLIN,Leukopenia,0.0,0,1,0.037037037037037035
AMOXICILLIN,Listeriosis,0.0,0,1,0.037037037037037035
AMOXICILLIN,Low birth weight baby,0.0,0,1,0.037037037037037035
AMOXICILLIN,Lymphadenopathy,0.0,0,1,0.037037037037037035
AMOXICILLIN,Maternal exposure during pregnancy,0.0,0,1,0.037037037037037035
AMOXICILLIN,Meconium stain,0.0,0,1,0.037037037037037035
AMOXICILLIN,Meningitis,0.0,0,1,0.037037037037037035
AMOXICILLIN,Neutropenia,0.0,0,1,0.037037037037037035
AMOXICILLIN,Odynophagia,0.0,0,1,0.037037037037037035
AMOXICILLIN,Oxygen saturation decreased,0.0,0,1,0.037037037037037035
AMOXICILLIN,Pancytopenia,0.0,0,1,0.037037037037037035
AMOXICILLIN,Pharyngeal erythema,0.0,0,1,0.037037037037037035
AMOXICILLIN,Pneumonia aspiration,0.0,0,1,0.037037037037037035
AMOXICILLIN,Productive cough,0.0,0,1,0.037037037037037035
AMOXICILLIN,Purulent discharge,0.0,0,1,0.037037037037037035
AMOXICILLIN,Pyrexia,0.0,0,2,0.07407407407407407
AMOXICILLIN,Sepsis,0.0,0,1,0.037037037037037035
AMOXICILLIN,Thrombocytopenia,0.0,0,1,0.037037037037037035
AMOXICILLIN,Tonsillar hypertrophy,0.0,0,1,0.037037037037037035
AMOXICILLIN,Tonsillitis,0.0,0,1,0.037037037037037035
AMOXICILLIN+CLAVULANATE,Maternal exposure during pregnancy,0.0,0,1,0.3333333333333333
AMOXICILLIN+CLAVULANATE,Normal newborn,0.0,0,1,0.3333333333333333
AMOXICILLIN+CLAVULANATE,Pyelonephritis,0.0,0,1,0.3333333333333333
AMOXICILLIN/CLAVULANIC ACID,Erythema,0.0,0,1,0.5
AMOXICILLIN/CLAVULANIC ACID,Pruritus,0.0,0,1,0.5
AMOXYCILLIN,Drug ineffective,0.0,0,1,1.0
AMPYRA,Abasia,0.0,0,1,0.023255813953488372
AMPYRA,Alcohol detoxification,0.0,0,1,0.023255813953488372
AMPYRA,Alcohol withdrawal syndrome,0.0,0,1,0.023255813953488372
AMPYRA,Asthenia,0.0,0,1,0.023255813953488372
AMPYRA,Back pain,0.0,0,1,0.023255813953488372
AMPYRA,Constipation,0.0,0,1,0.023255813953488372
AMPYRA,Convulsion,0.0,0,1,0.023255813953488372
AMPYRA,Dehydration,0.0,0,1,0.023255813953488372
AMPYRA,Depression,0.0,0,1,0.023255813953488372
AMPYRA,Diarrhoea,0.0,0,1,0.023255813953488372
AMPYRA,Dizziness,0.0,0,1,0.023255813953488372
AMPYRA,Drug effect decreased,0.0,0,1,0.023255813953488372
AMPYRA,Drug ineffective,0.0,0,1,0.023255813953488372
AMPYRA,Dysarthria,0.0,0,1,0.023255813953488372
AMPYRA,Dyspepsia,0.0,0,1,0.023255813953488372
AMPYRA,Electrolyte imbalance,0.0,0,1,0.023255813953488372
AMPYRA,Fall,0.0,0,2,0.046511627906976744
AMPYRA,Gait disturbance,0.0,0,2,0.046511627906976744
AMPYRA,Headache,0.0,0,2,0.046511627906976744
AMPYRA,Hysterectomy,0.0,0,1,0.023255813953488372
AMPYRA,Joint injury,0.0,0,1,0.023255813953488372
AMPYRA,Laceration,0.0,0,1,0.023255813953488372
AMPYRA,Loss of consciousness,0.0,0,1,0.023255813953488372
AMPYRA,Malaise,0.0,0,1,0.023255813953488372
AMPYRA,Multiple sclerosis relapse,0.0,0,1,0.023255813953488372
AMPYRA,Muscular weakness,0.0,0,1,0.023255813953488372
AMPYRA,Nasal discomfort,0.0,0,1,0.023255813953488372
AMPYRA,Nausea,0.0,0,1,0.023255813953488372
AMPYRA,Paraesthesia,0.0,0,1,0.023255813953488372
AMPYRA,Pruritus,0.0,0,1,0.023255813953488372
AMPYRA,Renal failure,0.0,0,1,0.023255813953488372
AMPYRA,Renal failure acute,0.0,0,1,0.023255813953488372
AMPYRA,Renal function test abnormal,0.0,0,1,0.023255813953488372
AMPYRA,Skin discolouration,0.0,0,1,0.023255813953488372
AMPYRA,Swollen tongue,0.0,0,1,0.023255813953488372
AMPYRA,Throat irritation,0.0,0,1,0.023255813953488372
AMPYRA,Tongue injury,0.0,0,1,0.023255813953488372
AMPYRA,Urinary tract infection,0.0,0,1,0.023255813953488372
AMPYRA,Wheelchair user,0.0,0,1,0.023255813953488372
AMPYRA,Wrist fracture,0.0,0,1,0.023255813953488372
ANAFRANIL,Activities of daily living impaired,0.0,0,1,0.25
ANAFRANIL,Crying,0.0,0,1,0.25
ANAFRANIL,Depression,0.0,0,1,0.25
ANAFRANIL,Drug ineffective,0.0,0,1,0.25
ANALGETIC DRUG,Arthropathy,0.0,0,1,0.5
ANALGETIC DRUG,Osteonecrosis,0.0,0,1,0.5
ANGIOS (CALCIUM),Asthenia,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Feeling hot,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Hyperhidrosis,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Hypoaesthesia,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Local swelling,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Mobility decreased,0.0,0,1,0.14285714285714285
ANGIOS (CALCIUM),Tremor,0.0,0,1,0.14285714285714285
ANTI TUBERCULOSIS DRUG (NOT SPECIFIED),Asthenia,0.0,0,1,0.25
ANTI TUBERCULOSIS DRUG (NOT SPECIFIED),Cold sweat,0.0,0,1,0.25
ANTI TUBERCULOSIS DRUG (NOT SPECIFIED),Nausea,0.0,0,1,0.25
ANTI TUBERCULOSIS DRUG (NOT SPECIFIED),Palpitations,0.0,0,1,0.25
ANTIBIOTICS,Colitis ulcerative,0.0,0,1,0.2
ANTIBIOTICS,Drug ineffective,0.0,0,3,0.6
ANTIBIOTICS,Tooth disorder,0.0,0,1,0.2
ANTIEPILEPTICS,Epilepsy,0.0,0,1,0.3333333333333333
ANTIEPILEPTICS,Mood altered,0.0,0,1,0.3333333333333333
ANTIEPILEPTICS,Stomatitis,0.0,0,1,0.3333333333333333
ANTIFLAT,Apnoea,0.0,0,1,0.14285714285714285
ANTIFLAT,Bronchiolitis,0.0,0,1,0.14285714285714285
ANTIFLAT,Cyanosis,0.0,0,1,0.14285714285714285
ANTIFLAT,Inguinal hernia,0.0,0,1,0.14285714285714285
ANTIFLAT,Oedema genital,0.0,0,1,0.14285714285714285
ANTIFLAT,Rhinorrhoea,0.0,0,1,0.14285714285714285
ANTIFLAT,Umbilical hernia,0.0,0,1,0.14285714285714285
ANTIHISTAMINES,Drug ineffective,0.0,0,2,1.0
ANTIHYPERTENSIVES,Colitis ulcerative,0.0,0,2,0.5
ANTIHYPERTENSIVES,Tooth disorder,0.0,0,2,0.5
"ANTIOXIDENT MULTIPLE VITAMINS (A,D,E,K-INTENSIVE) AND MINERALS",Diarrhoea,0.0,0,1,1.0
APEXICON,Dyspnoea,0.0,0,1,0.5
APEXICON,Rash,0.0,0,1,0.5
APIDRA,Alanine aminotransferase increased,0.0,0,1,0.1
APIDRA,Aspartate aminotransferase increased,0.0,0,1,0.1
APIDRA,Blood creatinine increased,0.0,0,1,0.1
APIDRA,Drug intolerance,0.0,0,1,0.1
APIDRA,Eye haemorrhage,0.0,0,1,0.1
APIDRA,Feeling abnormal,0.0,0,1,0.1
APIDRA,Off label use,0.0,0,1,0.1
APIDRA,Ophthalmological examination abnormal,0.0,0,1,0.1
APIDRA,Somnolence,0.0,0,1,0.1
APIDRA,Visual acuity reduced,0.0,0,1,0.1
APPEAREX,Therapeutic response unexpected,0.0,0,1,1.0
APRISO,Dyspnoea,0.0,0,1,0.14285714285714285
APRISO,Hyponatraemia,0.0,0,1,0.14285714285714285
APRISO,Influenza,0.0,0,1,0.14285714285714285
APRISO,Pancreatitis,0.0,0,1,0.14285714285714285
APRISO,Pneumonia,0.0,0,1,0.14285714285714285
APRISO,Pyrexia,0.0,0,1,0.14285714285714285
APRISO,Sepsis,0.0,0,1,0.14285714285714285
ARANESP,Drug ineffective,0.0,0,1,0.25
ARANESP,Dyspnoea,0.0,0,1,0.25
ARANESP,Fatigue,0.0,0,1,0.25
ARANESP,White blood cell count abnormal,0.0,0,1,0.25
ARESTAL,Skin necrosis,0.0,0,1,1.0
ARIPIPRAZOLE,Electrocardiogram abnormal,0.0,0,1,0.3333333333333333
ARIPIPRAZOLE,Left ventricular dysfunction,0.0,0,1,0.3333333333333333
ARIPIPRAZOLE,Sinus tachycardia,0.0,0,1,0.3333333333333333
ARKOLAMYL,Cognitive disorder,0.0,0,1,0.5
ARKOLAMYL,Psychotic behaviour,0.0,0,1,0.5
ARMOUR THYROID,Osteomyelitis,0.0,0,1,1.0
ARTIST,Ventricular tachycardia,0.0,0,2,1.0
ASA,Anaemia,0.0,0,1,0.07142857142857142
ASA,Blood cholesterol abnormal,0.0,0,1,0.07142857142857142
ASA,Blood triglycerides abnormal,0.0,0,1,0.07142857142857142
ASA,Bone disorder,0.0,0,1,0.07142857142857142
ASA,Cough,0.0,0,1,0.07142857142857142
ASA,Diabetes mellitus,0.0,0,1,0.07142857142857142
ASA,Drug ineffective,0.0,0,1,0.07142857142857142
ASA,Gait disturbance,0.0,0,1,0.07142857142857142
ASA,Influenza,0.0,0,1,0.07142857142857142
ASA,Muscular weakness,0.0,0,1,0.07142857142857142
ASA,Pain,0.0,0,1,0.07142857142857142
ASA,Patient-device incompatibility,0.0,0,1,0.07142857142857142
ASA,Platelet count increased,0.0,0,1,0.07142857142857142
ASA,White blood cell count increased,0.0,0,1,0.07142857142857142
ASACOL,Dehydration,0.0,0,1,1.0
ASMANEX TWISTHALER,Drug dose omission,0.0,0,2,0.2
ASMANEX TWISTHALER,Drug ineffective,0.0,0,2,0.2
ASMANEX TWISTHALER,Expired drug administered,0.0,0,2,0.2
ASMANEX TWISTHALER,Product quality issue,0.0,0,2,0.2
ASMANEX TWISTHALER,Syncope,0.0,0,2,0.2
ASPERCREME,Nephrogenic systemic fibrosis,0.0,0,1,1.0
ASPIRIN,Abdominal tenderness,0.0,0,1,0.0196078431372549
ASPIRIN,Amnesia,0.0,0,1,0.0196078431372549
ASPIRIN,Bipolar disorder,0.0,0,1,0.0196078431372549
ASPIRIN,Blood count abnormal,0.0,0,1,0.0196078431372549
ASPIRIN,Blood pressure increased,0.0,0,1,0.0196078431372549
ASPIRIN,Cerebrovascular accident,0.0,0,1,0.0196078431372549
ASPIRIN,Cold sweat,0.0,0,1,0.0196078431372549
ASPIRIN,Dehydration,0.0,0,1,0.0196078431372549
ASPIRIN,Dizziness,0.0,0,2,0.0392156862745098
ASPIRIN,Drug administration error,0.0,0,2,0.0392156862745098
ASPIRIN,Drug hypersensitivity,0.0,0,1,0.0196078431372549
ASPIRIN,Drug ineffective,0.0,0,1,0.0196078431372549
ASPIRIN,Dysgeusia,0.0,0,1,0.0196078431372549
ASPIRIN,Dyspnoea,0.0,0,1,0.0196078431372549
ASPIRIN,Fatigue,0.0,0,1,0.0196078431372549
ASPIRIN,Feeling abnormal,0.0,0,1,0.0196078431372549
ASPIRIN,Flatulence,0.0,0,1,0.0196078431372549
ASPIRIN,Graft versus host disease,0.0,0,1,0.0196078431372549
ASPIRIN,Grand mal convulsion,0.0,0,1,0.0196078431372549
ASPIRIN,Headache,0.0,0,2,0.0392156862745098
ASPIRIN,Hepatic failure,0.0,0,1,0.0196078431372549
ASPIRIN,Hyperhidrosis,0.0,0,1,0.0196078431372549
ASPIRIN,Hyperlipidaemia,0.0,0,1,0.0196078431372549
ASPIRIN,Hypertension,0.0,0,1,0.0196078431372549
ASPIRIN,Influenza,0.0,0,1,0.0196078431372549
ASPIRIN,Insomnia,0.0,0,1,0.0196078431372549
ASPIRIN,Lower gastrointestinal haemorrhage,0.0,0,1,0.0196078431372549
ASPIRIN,Mental status changes,0.0,0,1,0.0196078431372549
ASPIRIN,Nausea,0.0,0,2,0.0392156862745098
ASPIRIN,Night sweats,0.0,0,1,0.0196078431372549
ASPIRIN,Oral mucosal erythema,0.0,0,1,0.0196078431372549
ASPIRIN,Oral pain,0.0,0,1,0.0196078431372549
ASPIRIN,Pain,0.0,0,2,0.0392156862745098
ASPIRIN,Panic attack,0.0,0,1,0.0196078431372549
ASPIRIN,Platelet count decreased,0.0,0,1,0.0196078431372549
ASPIRIN,Pneumonia,0.0,0,1,0.0196078431372549
ASPIRIN,Rash,0.0,0,3,0.058823529411764705
ASPIRIN,Renal impairment,0.0,0,1,0.0196078431372549
ASPIRIN,Spinal disorder,0.0,0,1,0.0196078431372549
ASPIRIN,Stem cell transplant,0.0,0,1,0.0196078431372549
ASPIRIN,Thrombotic microangiopathy,0.0,0,1,0.0196078431372549
ASPIRIN,Transfusion,0.0,0,1,0.0196078431372549
ASPIRIN,Type 2 diabetes mellitus,0.0,0,1,0.0196078431372549
ASPIRIN,Vomiting,0.0,0,1,0.0196078431372549
ASPIRIN LOW EC,Haemoglobin decreased,0.0,0,1,0.5
ASPIRIN LOW EC,Weight increased,0.0,0,1,0.5
ASPIRIN.,Back pain,0.0,0,1,0.02857142857142857
ASPIRIN.,Blindness,0.0,0,1,0.02857142857142857
ASPIRIN.,Blood count abnormal,0.0,0,1,0.02857142857142857
ASPIRIN.,Constipation,0.0,0,1,0.02857142857142857
ASPIRIN.,Contusion,0.0,0,1,0.02857142857142857
ASPIRIN.,Diarrhoea,0.0,0,1,0.02857142857142857
ASPIRIN.,Dizziness,0.0,0,1,0.02857142857142857
ASPIRIN.,Drug dose omission,0.0,0,1,0.02857142857142857
ASPIRIN.,Dry eye,0.0,0,1,0.02857142857142857
ASPIRIN.,Epistaxis,0.0,0,1,0.02857142857142857
ASPIRIN.,Eye disorder,0.0,0,1,0.02857142857142857
ASPIRIN.,Fluid retention,0.0,0,1,0.02857142857142857
ASPIRIN.,Haemoglobin decreased,0.0,0,1,0.02857142857142857
ASPIRIN.,Headache,0.0,0,1,0.02857142857142857
ASPIRIN.,Hypertension,0.0,0,1,0.02857142857142857
ASPIRIN.,Incontinence,0.0,0,1,0.02857142857142857
ASPIRIN.,Increased appetite,0.0,0,1,0.02857142857142857
ASPIRIN.,Increased tendency to bruise,0.0,0,1,0.02857142857142857
ASPIRIN.,Laboratory test abnormal,0.0,0,1,0.02857142857142857
ASPIRIN.,Malaise,0.0,0,1,0.02857142857142857
ASPIRIN.,Nasopharyngitis,0.0,0,1,0.02857142857142857
ASPIRIN.,Nausea,0.0,0,1,0.02857142857142857
ASPIRIN.,Oedema peripheral,0.0,0,1,0.02857142857142857
ASPIRIN.,Off label use,0.0,0,1,0.02857142857142857
ASPIRIN.,Pain,0.0,0,1,0.02857142857142857
ASPIRIN.,Platelet count decreased,0.0,0,1,0.02857142857142857
ASPIRIN.,Platelet count increased,0.0,0,1,0.02857142857142857
ASPIRIN.,Pruritus,0.0,0,1,0.02857142857142857
ASPIRIN.,Rash,0.0,0,1,0.02857142857142857
ASPIRIN.,Skin cancer,0.0,0,1,0.02857142857142857
ASPIRIN.,Skin discolouration,0.0,0,1,0.02857142857142857
ASPIRIN.,Treatment noncompliance,0.0,0,1,0.02857142857142857
ASPIRIN.,Weight increased,0.0,0,1,0.02857142857142857
ASPIRIN.,White blood cell count increased,0.0,0,1,0.02857142857142857
ASPIRIN.,Wrong technique in product usage process,0.0,0,1,0.02857142857142857
ASPIRINE,Dyspnoea,0.0,0,1,0.3333333333333333
ASPIRINE,Lung infection,0.0,0,1,0.3333333333333333
ASPIRINE,Overdose,0.0,0,1,0.3333333333333333
ASS,Dizziness,0.0,0,1,0.5
ASS,Hypoaesthesia,0.0,0,1,0.5
ATACAND,Erythema,0.0,0,1,0.5
ATACAND,Pruritus,0.0,0,1,0.5
ATARAX,Abdominal pain,0.0,0,1,0.05
ATARAX,Aggression,0.0,0,1,0.05
ATARAX,Agitation,0.0,0,1,0.05
ATARAX,Amenorrhoea,0.0,0,1,0.05
ATARAX,Blood prolactin increased,0.0,0,1,0.05
ATARAX,Breast enlargement,0.0,0,1,0.05
ATARAX,Dyskinesia,0.0,0,1,0.05
ATARAX,Dyspnoea,0.0,0,1,0.05
ATARAX,Dysuria,0.0,0,1,0.05
ATARAX,Fatigue,0.0,0,1,0.05
ATARAX,Galactorrhoea,0.0,0,1,0.05
ATARAX,Hyperhidrosis,0.0,0,1,0.05
ATARAX,Muscle spasms,0.0,0,1,0.05
ATARAX,Muscular weakness,0.0,0,1,0.05
ATARAX,Nephrogenic systemic fibrosis,0.0,0,1,0.05
ATARAX,Ovarian germ cell cancer stage II,0.0,0,1,0.05
ATARAX,Palpitations,0.0,0,1,0.05
ATARAX,Swelling,0.0,0,1,0.05
ATARAX,Tremor,0.0,0,1,0.05
ATARAX,Weight increased,0.0,0,1,0.05
ATARAX /CAN/,Renal failure acute,0.0,0,1,1.0
ATELEC,Chronic gastritis,0.0,0,1,0.25
ATELEC,Hyperkalaemia,0.0,0,1,0.25
ATELEC,Iron deficiency anaemia,0.0,0,1,0.25
ATELEC,Renal impairment,0.0,0,1,0.25
ATENOLOL,Alopecia,0.0,0,1,0.05263157894736842
ATENOLOL,Anaemia,0.0,0,1,0.05263157894736842
ATENOLOL,Asthenia,0.0,0,1,0.05263157894736842
ATENOLOL,Drug administration error,0.0,0,1,0.05263157894736842
ATENOLOL,Fall,0.0,0,1,0.05263157894736842
ATENOLOL,Fatigue,0.0,0,1,0.05263157894736842
ATENOLOL,Gait disturbance,0.0,0,1,0.05263157894736842
ATENOLOL,Graft versus host disease,0.0,0,1,0.05263157894736842
ATENOLOL,Hair growth abnormal,0.0,0,1,0.05263157894736842
ATENOLOL,Hepatic failure,0.0,0,1,0.05263157894736842
ATENOLOL,Hypoaesthesia,0.0,0,1,0.05263157894736842
ATENOLOL,Influenza,0.0,0,1,0.05263157894736842
ATENOLOL,Loss of proprioception,0.0,0,1,0.05263157894736842
ATENOLOL,Mental status changes,0.0,0,1,0.05263157894736842
ATENOLOL,Pneumonia,0.0,0,1,0.05263157894736842
ATENOLOL,Renal impairment,0.0,0,1,0.05263157894736842
ATENOLOL,Skin disorder,0.0,0,1,0.05263157894736842
ATENOLOL,Stem cell transplant,0.0,0,1,0.05263157894736842
ATENOLOL,Thrombotic microangiopathy,0.0,0,1,0.05263157894736842
ATENOLOL.,Bone graft,0.0,0,1,0.08333333333333333
ATENOLOL.,Drug ineffective,0.0,0,1,0.08333333333333333
ATENOLOL.,Femur fracture,0.0,0,1,0.08333333333333333
ATENOLOL.,Gingival recession,0.0,0,1,0.08333333333333333
ATENOLOL.,Intramedullary rod insertion,0.0,0,1,0.08333333333333333
ATENOLOL.,Low turnover osteopathy,0.0,0,1,0.08333333333333333
ATENOLOL.,Osteoporosis,0.0,0,1,0.08333333333333333
ATENOLOL.,Periodontal operation,0.0,0,1,0.08333333333333333
ATENOLOL.,Pulmonary arterial hypertension,0.0,0,1,0.08333333333333333
ATENOLOL.,Reflux laryngitis,0.0,0,1,0.08333333333333333
ATENOLOL.,Rib fracture,0.0,0,1,0.08333333333333333
ATENOLOL.,Squamous cell carcinoma of skin,0.0,0,1,0.08333333333333333
ATIVAN,Abdominal pain upper,0.0,0,1,0.03571428571428571
ATIVAN,Adverse reaction,0.0,0,1,0.03571428571428571
ATIVAN,Amnesia,0.0,0,1,0.03571428571428571
ATIVAN,Antipsychotic drug level above therapeutic,0.0,0,1,0.03571428571428571
ATIVAN,Antipsychotic drug level below therapeutic,0.0,0,1,0.03571428571428571
ATIVAN,Aphasia,0.0,0,1,0.03571428571428571
ATIVAN,Bronchitis,0.0,0,1,0.03571428571428571
ATIVAN,Conversion disorder,0.0,0,1,0.03571428571428571
ATIVAN,Dizziness,0.0,0,1,0.03571428571428571
ATIVAN,Fatigue,0.0,0,2,0.07142857142857142
ATIVAN,Feeling abnormal,0.0,0,1,0.03571428571428571
ATIVAN,Headache,0.0,0,1,0.03571428571428571
ATIVAN,Injection site haemorrhage,0.0,0,1,0.03571428571428571
ATIVAN,Injection site reaction,0.0,0,1,0.03571428571428571
ATIVAN,Irritability,0.0,0,1,0.03571428571428571
ATIVAN,Lethargy,0.0,0,1,0.03571428571428571
ATIVAN,Memory impairment,0.0,0,1,0.03571428571428571
ATIVAN,Mental disorder,0.0,0,1,0.03571428571428571
ATIVAN,Nausea,0.0,0,1,0.03571428571428571
ATIVAN,Pain,0.0,0,1,0.03571428571428571
ATIVAN,Pyrexia,0.0,0,1,0.03571428571428571
ATIVAN,Suicidal ideation,0.0,0,1,0.03571428571428571
ATIVAN,Suicide attempt,0.0,0,1,0.03571428571428571
ATIVAN,Syncope,0.0,0,1,0.03571428571428571
ATIVAN,Vision blurred,0.0,0,1,0.03571428571428571
ATIVAN,Visual impairment,0.0,0,1,0.03571428571428571
ATIVAN,Vomiting,0.0,0,1,0.03571428571428571
ATORVASTATIN,Anxiety,0.0,0,1,0.041666666666666664
ATORVASTATIN,Bronchitis,0.0,0,1,0.041666666666666664
ATORVASTATIN,Chronic gastritis,0.0,0,1,0.041666666666666664
ATORVASTATIN,Chronic obstructive pulmonary disease,0.0,0,1,0.041666666666666664
