drugName,condition,rating,effectiveness,usefulCount,review_length
Alogliptin,"Diabetes, Type 2",4.0,0.5,18,430.5
Alogliptin / metformin,min),1.0,0.0,2,411.0
Aloprim,Gout,9.5,1.0,105,263.5
Alosetron,Diarrhea,9.5,1.0,61,326.5
Alosetron,Irritable Bowel Syndrome,9.631578947368421,1.0,366,412.1578947368421
Aloxi,"Nausea/Vomiting, Postoperative",10.0,1.0,2,161.0
Alpha 1-proteinase inhibitor,Alpha-1 Proteinase Inhibitor Deficiency,10.0,1.0,26,215.0
Alphagan P,"Glaucoma, Open Angle",4.333333333333333,0.3333333333333333,60,168.0
Alphanine SD,Hemophilia B,9.0,1.0,0,144.0
Alprazolam,Anxiety,8.826785714285714,0.9142857142857143,20080,407.64642857142854
Alprazolam,Borderline Personality Disorde,1.0,0.0,2,112.0
Alprazolam,Depression,9.146341463414634,0.9329268292682927,6132,369.9878048780488
Alprazolam,Dysautonomia,9.6,1.0,78,312.6
Alprazolam,Not Listed / Othe,9.588235294117647,1.0,36,271.05882352941177
Alprazolam,Panic Disorde,9.18421052631579,0.9495614035087719,9435,416.1622807017544
Alprazolam,Tinnitus,8.333333333333334,0.8833333333333333,1713,433.7
Alprazolam Intensol,Anxiety,10.0,1.0,90,182.33333333333334
Alprazolam Intensol,Panic Disorde,9.666666666666666,1.0,191,250.33333333333334
Alprostadil,Erectile Dysfunction,7.730769230769231,0.8012820512820513,3756,364.64102564102564
Alrex,Conjunctivitis,5.5,0.5,0,423.5
Alrex,Postoperative Ocular Inflammation,9.0,1.0,17,155.0
Alsuma,Migraine,10.0,1.0,9,747.0
Altabax,Acne,8.333333333333334,1.0,10,324.6666666666667
Altabax,Impetig,8.166666666666666,0.8333333333333334,46,293.6666666666667
Altace,Diabetic Kidney Disease,10.0,1.0,75,385.0
Altace,Heart Attack,9.0,1.0,52,552.0
Altace,Heart Failure,9.0,1.0,60,138.0
Altace,High Blood Pressure,6.833333333333333,0.6666666666666666,605,328.1666666666667
Altavera,Birth Control,6.0,0.625,28,492.5
Altoprev,High Cholesterol,10.0,1.0,62,482.0
Altoprev,"High Cholesterol, Familial Heterozygous",9.0,1.0,40,371.0
Altretamine,Ovarian Cance,5.0,0.5,16,133.0
Aluminum chloride hexahydrate,Hyperhidrosis,8.97459584295612,0.9214780600461894,3919,500.80369515011546
Aluminum hydroxide / magnesium hydroxide / simethicone,GERD,9.5,1.0,25,129.5
Aluminum hydroxide / magnesium hydroxide / simethicone,Gas,9.5,1.0,15,37.5
Aluminum hydroxide / magnesium trisilicate,GERD,7.0,0.6666666666666666,32,101.33333333333333
Aluminum hydroxide / magnesium trisilicate,Indigestion,6.0,0.5,6,381.5
Alupent,"Asthma, Maintenance",10.0,1.0,5,194.0
Alupent,"COPD, Acute",9.0,1.0,8,315.0
Alvesco,Asthma,7.4,0.8,59,356.6
Alvesco,"Asthma, Maintenance",8.25,0.875,111,295.125
Alyacen 1 / 35,Abnormal Uterine Bleeding,1.0,0.0,2,748.0
Alyacen 1 / 35,Birth Control,4.666666666666667,0.4166666666666667,12,415.5
AmLactin,Dry Skin,10.0,1.0,99,138.0
AmLactin,Ichthyosis,9.0,1.0,58,573.0
Amantadine,ADHD,8.666666666666666,1.0,47,489.3333333333333
Amantadine,Chronic Fatigue Syndrome,9.333333333333334,1.0,104,484.6666666666667
Amantadine,Extrapyramidal Reaction,7.0,0.75,7,149.0
Amantadine,Head Injury,7.333333333333333,0.8333333333333334,25,196.0
Amantadine,Multiple Sclerosis,1.6666666666666667,0.0,64,208.33333333333334
Amantadine,Parkinson's Disease,7.25,0.75,132,206.25
Amantadine,atigue,5.0,0.5,37,232.5
Amaryl,"Diabetes, Type 2",7.8,0.9,1120,314.1333333333333
Ambien,10</span> users found this comment helpful.,9.0,1.0,10,675.0
Ambien,3</span> users found this comment helpful.,8.0,1.0,3,400.0
Ambien,Insomnia,7.364829396325459,0.7519685039370079,11123,407.28608923884514
Ambien CR,12</span> users found this comment helpful.,6.0,0.5,12,641.0
Ambien CR,14</span> users found this comment helpful.,9.0,1.0,14,536.0
Ambien CR,Insomnia,6.88135593220339,0.6949152542372882,1390,445.2542372881356
Ambrisentan,Pulmonary Hypertension,8.0,0.8,163,341.6
Amcinonide,Dermatitis,10.0,1.0,0,367.0
Amerge,Migraine,9.1,0.975,305,347.95
Amethia,Birth Control,6.363636363636363,0.6363636363636364,22,643.0909090909091
Amethia Lo,Abnormal Uterine Bleeding,2.0,0.0,1,692.0
Amethia Lo,Birth Control,6.333333333333333,0.6666666666666666,6,601.0
Amethyst,Birth Control,1.5,0.0,4,303.5
Amevive,Psoriasis,10.0,1.0,3,751.0
Amikacin,Cystic Fibrosis,1.0,0.0,5,42.0
Amikacin,Not Listed / Othe,10.0,1.0,7,133.0
Amikacin,Urinary Tract Infection,1.0,0.0,5,338.0
Amikin,Cystic Fibrosis,1.0,0.0,5,42.0
Amiloride,Edema,3.0,0.0,2,94.0
Amiloride,High Blood Pressure,1.0,0.0,9,149.0
Amino acids,Dietary Supplementation,9.0,1.0,0,245.0
Amiodarone,Arrhythmia,5.409090909090909,0.5454545454545454,1103,436.0
Amiodarone,Ventricular Fibrillation,5.285714285714286,0.5714285714285714,220,348.57142857142856
Amiodarone,Ventricular Tachycardia,7.285714285714286,0.7142857142857143,264,396.0
Amitiza,10</span> users found this comment helpful.,3.0,0.0,10,467.0
Amitiza,12</span> users found this comment helpful.,9.0,1.0,12,215.0
Amitiza,23</span> users found this comment helpful.,10.0,1.0,23,483.0
Amitiza,9</span> users found this comment helpful.,9.0,1.0,9,155.0
Amitiza,Constipation,2.0,0.1,78,319.4
Amitiza,"Constipation, Chronic",6.711538461538462,0.6778846153846154,3905,462.6442307692308
Amitiza,"Constipation, Drug Induced",5.5,0.5,335,467.2857142857143
Amitiza,Irritable Bowel Syndrome,6.521739130434782,0.6630434782608695,1636,434.4347826086956
Amitiza,Opioid-Induced Constipation,3.6,0.4,14,354.2
Amitriptyline,Anxiety and Stress,7.6976744186046515,0.7848837209302325,6355,426.5348837209302
Amitriptyline,Burning Mouth Syndrome,7.5,0.875,190,390.5
Amitriptyline,Chronic Myofascial Pain,9.0,1.0,38,493.6666666666667
Amitriptyline,Cough,10.0,1.0,86,359.0
Amitriptyline,Cyclic Vomiting Syndrome,9.2,0.975,310,525.05
Amitriptyline,Depression,8.490196078431373,0.8921568627450981,3494,418.98039215686276
Amitriptyline,Dysautonomia,8.0,1.0,8,612.0
Amitriptyline,Hyperhidrosis,5.5,0.5,37,265.5
Amitriptyline,Insomnia,7.1891891891891895,0.7398648648648649,8594,408.22972972972974
Amitriptyline,Interstitial Cystitis,8.7,0.925,1304,460.95
Amitriptyline,Irritable Bowel Syndrome,8.807017543859649,0.9473684210526315,2903,502.859649122807
Amitriptyline,Migraine Prevention,7.807377049180328,0.8176229508196722,7997,479.7950819672131
Amitriptyline,Neurotic Depression,10.0,1.0,2,19.0
Amitriptyline,Not Listed / Othe,8.666666666666666,1.0,11,283.6666666666667
Amitriptyline,Pain,8.077922077922079,0.8603896103896104,13511,457.9935064935065
Amitriptyline,Persistent Depressive Disorde,9.0,1.0,53,290.0
Amitriptyline,Post Traumatic Stress Disorde,9.0,0.9375,114,554.125
Amitriptyline,Pudendal Neuralgia,6.5,0.625,26,217.0
Amitriptyline,Reflex Sympathetic Dystrophy Syndrome,5.75,0.5,23,371.25
Amitriptyline,Somat,10.0,1.0,92,614.0
Amitriptyline,Urinary Incontinence,10.0,1.0,35,144.0
Amitriptyline,Vulvodynia,7.25,0.875,159,353.625
Amitriptyline,ibromyalgia,6.597402597402597,0.6948051948051948,3186,420.3246753246753
Amitriptyline,m Pain Disorde,10.0,1.0,9,723.0
Amitriptyline / chlordiazepoxide,Anxiety,9.666666666666666,1.0,28,262.3333333333333
Amitriptyline / chlordiazepoxide,Depression,9.5,1.0,103,283.25
Amitriptyline / chlordiazepoxide,Not Listed / Othe,10.0,1.0,1,595.0
Amitriptyline / perphenazine,Anxiety,9.666666666666666,1.0,83,734.3333333333334
Amitriptyline / perphenazine,Depression,9.0,1.0,6,58.0
Amlodipine,Coronary Artery Disease,1.0,0.0,28,745.0
Amlodipine,Heart Failure,7.5,1.0,51,318.5
Amlodipine,High Blood Pressure,4.62037037037037,0.4050925925925926,14523,415.00925925925924
Amlodipine,Migraine Prevention,8.76923076923077,0.8653846153846154,807,497.9230769230769
Amlodipine,Not Listed / Othe,5.0,0.5,3,231.0
Amlodipine,Raynaud's Syndrome,6.5,0.75,231,298.5
Amlodipine / atorvastatin,High Blood Pressure,6.666666666666667,0.6666666666666666,44,218.0
Amlodipine / benazepril,High Blood Pressure,6.206896551724138,0.603448275862069,821,219.27586206896552
Amlodipine / benazepril,Not Listed / Othe,8.5,1.0,13,146.5
Amlodipine / hydrochlorothiazide / olmesartan,High Blood Pressure,7.466666666666667,0.8,207,355.06666666666666
Amlodipine / hydrochlorothiazide / valsartan,ge HCT (amlodipine / hydrochlorothiazide / valsartan),9.75,1.0,41,167.75
Amlodipine / olmesartan,High Blood Pressure,8.622641509433961,0.8867924528301887,1294,361.0566037735849
Amlodipine / telmisartan,High Blood Pressure,8.833333333333334,0.9166666666666666,74,189.16666666666666
Amlodipine / valsartan,High Blood Pressure,1.0,0.0,2,759.0
Amlodipine / valsartan,ge (amlodipine / valsartan),6.128205128205129,0.6282051282051282,1138,252.02564102564102
Ammonium lactate,Dry Skin,9.857142857142858,1.0,257,356.85714285714283
Ammonium lactate,Ichthyosis,6.0,0.5,73,344.0
Ammonium lactate / halobetasol,Psoriasis,10.0,1.0,0,363.0
Amnesteem,10</span> users found this comment helpful.,9.0,1.0,10,745.0
Amnesteem,Acne,7.68,0.78,263,599.84
Amoxapine,Depression,9.5,1.0,65,181.0
Amoxicillin,Bacterial Endocarditis Prevention,9.0,1.0,17,12.0
Amoxicillin,Bacterial Infection,6.846153846153846,0.6923076923076923,1014,313.97435897435895
Amoxicillin,Bladder Infection,7.666666666666667,0.6666666666666666,217,258.0
Amoxicillin,Bronchitis,6.166666666666667,0.5833333333333334,115,236.08333333333334
Amoxicillin,Dental Abscess,5.25,0.475,464,376.5
Amoxicillin,Helicobacter Pylori Infection,10.0,1.0,46,165.0
Amoxicillin,Not Listed / Othe,9.333333333333334,1.0,16,238.66666666666666
Amoxicillin,Otitis Media,5.857142857142857,0.5714285714285714,57,576.5714285714286
Amoxicillin,Pneumonia,9.0,1.0,80,179.5
Amoxicillin,Sinusitis,6.818181818181818,0.6818181818181818,163,242.8181818181818
Amoxicillin,Skin or Soft Tissue Infection,7.0,0.6666666666666666,58,336.3333333333333
Amoxicillin,Tonsillitis/Pharyngitis,8.071428571428571,0.8214285714285714,306,287.7142857142857
Amoxicillin,Upper Respiratory Tract Infection,7.428571428571429,0.8571428571428571,274,317.42857142857144
Amoxicillin,Urinary Tract Infection,7.428571428571429,0.7619047619047619,3278,325.8095238095238
Amoxicillin / clarithromycin / lansoprazole,Helicobacter Pylori Infection,7.295081967213115,0.7786885245901639,1004,524.5081967213115
Amoxicillin / clavulanate,Aspiration Pneumonia,10.0,1.0,7,134.0
Amoxicillin / clavulanate,Bacterial Infection,4.47887323943662,0.4084507042253521,1128,372.28169014084506
Amoxicillin / clavulanate,Bronchitis,7.033333333333333,0.7166666666666667,755,275.5
Amoxicillin / clavulanate,Kidney Infections,5.5,0.5,50,228.0
Amoxicillin / clavulanate,Not Listed / Othe,7.0,0.6666666666666666,2,343.6666666666667
Amoxicillin / clavulanate,Otitis Media,4.826086956521739,0.41304347826086957,166,300.7391304347826
Amoxicillin / clavulanate,Pneumonia,6.0,0.625,153,377.0
Amoxicillin / clavulanate,Sinusitis,5.251572327044025,0.4748427672955975,3804,402.937106918239
Amoxicillin / clavulanate,Skin and Structure Infection,6.0,0.6111111111111112,127,570.6666666666666
Amoxicillin / clavulanate,Skin or Soft Tissue Infection,6.666666666666667,0.6875,289,422.2916666666667
Amoxicillin / clavulanate,Small Bowel Bacterial Overgrowth,5.5,0.5,18,412.5
Amoxicillin / clavulanate,Strep Throat,6.551020408163265,0.6428571428571429,819,417.57142857142856
Amoxicillin / clavulanate,Upper Respiratory Tract Infection,7.2727272727272725,0.7272727272727273,366,367.1363636363636
Amoxicillin / clavulanate,Urinary Tract Infection,5.111111111111111,0.4166666666666667,457,503.6111111111111
Amoxil,Bacterial Infection,10.0,1.0,111,125.33333333333333
Amoxil,Bladder Infection,6.5,0.5,181,383.0
Amoxil,Bronchitis,1.0,0.0,50,105.0
Amoxil,Dental Abscess,10.0,1.0,67,250.0
Amoxil,Helicobacter Pylori Infection,10.0,1.0,45,324.0
Amoxil,Pneumonia,9.0,1.0,28,308.0
Amoxil,Sinusitis,6.666666666666667,0.6666666666666666,48,292.3333333333333
Amoxil,Skin or Soft Tissue Infection,9.0,1.0,32,65.0
Amoxil,Tonsillitis/Pharyngitis,10.0,1.0,18,67.0
Amoxil,Upper Respiratory Tract Infection,8.5,1.0,148,512.0
Amoxil,Urinary Tract Infection,10.0,1.0,310,22.0
Amphetamine,ADHD,6.518518518518518,0.6574074074074074,504,396.5925925925926
Amphetamine,Narcolepsy,7.0,0.5,11,308.0
Amphetamine / dextroamphetamine,ADHD,7.967105263157895,0.8442982456140351,14579,467.7785087719298
Amphetamine / dextroamphetamine,Narcolepsy,8.816326530612244,0.9387755102040817,2061,496.3673469387755
Amphetamine / dextroamphetamine,Not Listed / Othe,8.0,0.8333333333333334,3,403.6666666666667
Amphetamine / dextroamphetamine,atigue,8.518518518518519,0.8888888888888888,964,451.48148148148147
Ampicillin,Meningitis,10.0,1.0,14,133.0
Ampicillin,Urinary Tract Infection,10.0,1.0,40,93.0
Ampicillin / sulbactam,Bone infection,9.0,1.0,3,360.0
Ampicillin / sulbactam,Urinary Tract Infection,7.0,1.0,7,40.0
Ampyra,Multiple Sclerosis,8.576923076923077,0.8846153846153846,3576,412.15384615384613
Amrix,23</span> users found this comment helpful.,9.0,1.0,23,738.0
Amrix,Migraine,6.0,0.5,69,139.0
Amrix,Muscle Spasm,6.851851851851852,0.7037037037037037,833,229.44444444444446
Amrix,Sciatica,9.0,1.0,104,504.0
Amrix,ibromyalgia,7.714285714285714,0.8571428571428571,231,321.85714285714283
Anacin,Pain,10.0,1.0,10,553.0
Anafranil,19</span> users found this comment helpful.,4.0,0.0,19,178.0
Anafranil,Depression,8.4,0.9,250,509.6
Anafranil,Irritable Bowel Syndrome,8.0,1.0,65,754.0
Anafranil,Obsessive Compulsive Disorde,8.263157894736842,0.9210526315789473,2988,425.0263157894737
Anafranil,Panic Disorde,9.166666666666666,0.9166666666666666,433,563.6666666666666
Anakinra,Rheumatoid Arthritis,8.0,1.0,5,604.0
Anakinra,Schnitzler Syndrome,10.0,1.0,9,331.0
Anakinra,Still's Disease,8.5,1.0,27,417.0
Analpram-HC,Hemorrhoids,8.2,0.8,226,113.9
Anaprox,Back Pain,5.333333333333333,0.6666666666666666,37,207.66666666666666
Anaprox,Muscle Pain,10.0,1.0,14,71.0
Anaprox,Osteoarthritis,2.0,0.0,15,169.0
Anaprox,Tendonitis,9.0,1.0,20,200.0
Anaprox-DS,Headache,10.0,1.0,7,43.0
Anaprox-DS,Muscle Pain,2.0,0.0,14,62.0
Anaprox-DS,Pain,10.0,1.0,17,125.0
Anaprox-DS,Period Pain,6.5,0.5,68,260.0
Anastrozole,Breast Cance,5.235849056603773,0.44339622641509435,7189,478.9811320754717
Anastrozole,"Breast Cancer, Metastatic",6.8,0.7,146,393.4
Anastrozole,Endometrial Cance,7.75,0.875,110,545.0
AndroGel,13</span> users found this comment helpful.,10.0,1.0,13,318.0
AndroGel,"Hypogonadism, Male",7.551282051282051,0.7884615384615384,4772,447.9102564102564
Androderm,"Hypogonadism, Male",7.2,0.75,619,343.25
Anexsia,Pain,9.0,1.0,23,227.5
Angeliq,Postmenopausal Symptoms,8.1,0.825,568,425.25
Angiomax,Percutaneous Coronary Intervention,10.0,1.0,0,30.0
Anoro Ellipta,22</span> users found this comment helpful.,10.0,1.0,22,429.0
Anoro Ellipta,COPD,9.588235294117647,1.0,727,374.8235294117647
Ansaid,Back Pain,10.0,1.0,11,324.0
Ansaid,Period Pain,8.0,1.0,2,94.0
Ansaid,Rheumatoid Arthritis,6.0,0.5,9,85.0
Antabuse,17</span> users found this comment helpful.,2.0,0.0,17,520.0
Antabuse,Alcohol Dependence,9.0,0.9183673469387755,4571,548.5102040816327
Antara,Hypertriglyceridemia,1.0,0.0,60,70.0
Anti-Diarrheal,Diarrhea,10.0,1.0,33,89.5
Antihemophilic factor,Hemophilia A,8.5,1.0,1,178.5
Antihemophilic factor / von willebrand factor,von Willebrand's Disease,10.0,1.0,5,260.0
Antipyrine / benzocaine,Otitis Media,10.0,1.0,68,240.0
Antivert,Nausea/Vomiting,10.0,1.0,39,464.0
Antivert,Vertig,5.571428571428571,0.5714285714285714,355,271.42857142857144
Anturol,Overactive Bladde,3.0,0.0,16,161.0
Anucort-HC,Hemorrhoids,5.0,0.5,10,212.0
Anucort-HC,Psoriasis,2.0,0.0,8,86.0
Anusol-HC Suppositories,Hemorrhoids,1.0,0.0,0,404.0
Apidra,"Diabetes, Type 2",10.0,1.0,5,134.0
Apixaban,Deep Vein Thrombosis,5.8,0.6,142,276.6
Apixaban,"Deep Vein Thrombosis, Prophylaxis",4.0,0.0,36,747.0
Apixaban,Not Listed / Othe,8.0,1.0,5,288.0
Apixaban,Prevention of Thromboembolism in Atrial Fibrillation,6.054054054054054,0.5945945945945946,1559,398.13513513513516
Apixaban,Pulmonary Embolism,7.714285714285714,0.8571428571428571,180,434.57142857142856
Apixaban,Thromboembolic Stroke Prophylaxis,1.0,0.0,14,811.0
Aplenzin,Depression,6.142857142857143,0.5714285714285714,161,550.2857142857143
Aplenzin,Major Depressive Disorde,10.0,1.0,15,547.0
Aplenzin,Obesity,7.0,1.0,62,36.0
Apokyn,Parkinson's Disease,7.333333333333333,0.6666666666666666,33,236.0
Apomorphine,Parkinson's Disease,7.5,0.75,37,200.5
Apremilast,Not Listed / Othe,7.0,1.0,0,342.0
Apremilast,Plaque Psoriasis,5.736,0.564,2630,499.496
Apremilast,Psoriatic Arthritis,5.130434782608695,0.4492753623188406,1416,492.3623188405797
Aprepitant,"Nausea/Vomiting, Chemotherapy Induced",9.9,1.0,93,237.3
Aprepitant,"Nausea/Vomiting, Postoperative",10.0,1.0,4,171.5
Apri,3</span> users found this comment helpful.,4.0,0.0,3,358.0
Apri,Abnormal Uterine Bleeding,6.0,0.6,16,413.4
Apri,Birth Control,5.681318681318682,0.5201465201465202,1762,453.53846153846155
Apri,Endometriosis,8.0,1.0,10,451.0
Apri,Polycystic Ovary Syndrome,7.5,0.75,42,384.0
Apriso,Crohn's Disease,3.75,0.375,32,403.0
Apriso,Inflammatory Bowel Disease,10.0,1.0,1,166.0
Apriso,Ulcerative Colitis,6.0,0.6363636363636364,124,427.0
Apriso,"Ulcerative Colitis, Maintenance",7.5,0.75,43,318.5
Aptensio XR,ADHD,6.833333333333333,0.75,38,524.8333333333334
Aptiom,Seizures,7.0,0.7222222222222222,103,436.0
Aquavite-E,Tardive Dyskinesia,1.0,0.0,13,740.0
Aquoral,Xerostomia,1.0,0.0,13,164.0
Aranesp,Anemia Associated with Chronic Renal Failure,8.666666666666666,1.0,35,225.33333333333334
Aranesp,"Anemia, Chemotherapy Induced",10.0,1.0,65,145.0
Arava,Rheumatoid Arthritis,6.5,0.725,1979,350.25
Arcalyst,amilial Cold Autoinflammatory Syndrome,10.0,1.0,11,654.0
Arformoterol,moterol),9.5,1.0,89,42.25
Arginine,Diagnosis and Investigation,10.0,1.0,89,357.5
Arginine,Dietary Supplementation,9.0,1.0,116,403.6666666666667
Aricept,0</span> users found this comment helpful.,2.0,0.0,0,37.0
Aricept,Alzheimer's Disease,5.5,0.5277777777777778,1895,344.6111111111111
Aricept ODT,Alzheimer's Disease,9.0,1.0,56,139.0
Aricept ODT,Mild Cognitive Impairment,10.0,1.0,114,277.0
Arimidex,Breast Cance,5.954545454545454,0.5454545454545454,4498,362.6136363636364
Arimidex,"Breast Cancer, Metastatic",6.0,0.5,99,141.5
Arimidex,Endometrial Cance,8.0,1.0,42,574.0
Aripiprazole,Agitated State,6.583333333333333,0.6666666666666666,738,423.375
Aripiprazole,Autism,7.2,0.775,1147,446.8
Aripiprazole,Bipolar Disorde,5.877272727272727,0.5886363636363636,5115,399.2409090909091
Aripiprazole,Borderline Personality Disorde,7.2727272727272725,0.6818181818181818,140,461.6363636363636
Aripiprazole,Depression,6.881188118811881,0.6955445544554455,13467,407.33663366336634
Aripiprazole,Major Depressive Disorde,6.175438596491228,0.5877192982456141,790,494.03508771929825
Aripiprazole,Not Listed / Othe,8.5,1.0,3,611.0
Aripiprazole,Obsessive Compulsive Disorde,7.666666666666667,0.7666666666666667,433,371.2
Aripiprazole,Post Traumatic Stress Disorde,7.428571428571429,0.8571428571428571,60,471.0
Aripiprazole,Schizoaffective Disorde,6.825,0.675,713,362.425
Aripiprazole,Schizophrenia,6.666666666666667,0.6929824561403509,1290,320.8070175438597
Aripiprazole,Tourette's Syndrome,7.125,0.75,140,425.125
Aristocort,Allergic Reactions,9.0,1.0,0,46.0
Aristocort,Asthma,10.0,1.0,1,23.0
Aristocort,Gouty Arthritis,10.0,1.0,2,158.0
Aristocort A,Dermatitis,10.0,1.0,24,31.0
Aristospan,Rheumatoid Arthritis,9.0,1.0,1,399.0
Arixtra,Deep Vein Thrombosis,8.0,0.75,10,145.5
Arixtra,"Deep Vein Thrombosis, Prophylaxis",8.0,1.0,11,316.0
Arixtra,Pulmonary Embolism,9.0,1.0,19,216.0
Armodafinil,ADHD,8.23076923076923,0.8461538461538461,350,475.7692307692308
Armodafinil,Bipolar Disorde,9.333333333333334,1.0,388,522.8333333333334
Armodafinil,Chronic Fatigue Syndrome,7.625,0.84375,1471,516.15625
Armodafinil,Depression,7.411764705882353,0.7647058823529411,512,438.7647058823529
Armodafinil,Hypersomnia,6.592592592592593,0.6666666666666666,331,555.5555555555555
Armodafinil,Narcolepsy,6.620689655172414,0.6954022988505747,1543,500.367816091954
Armodafinil,Not Listed / Othe,9.0,1.0,9,325.75
Armodafinil,Obstructive Sleep Apnea/Hypopnea Syndrome,8.485714285714286,0.9,774,546.1428571428571
Armodafinil,Shift Work Sleep Disorde,7.448275862068965,0.7758620689655172,615,467.9310344827586
Armodafinil,ibromyalgia,8.3,0.85,498,500.1
Armour Thyroid,Hashimoto's disease,7.951219512195122,0.7926829268292683,3513,501.0731707317073
Armour Thyroid,"Hypothyroidism, After Thyroid Removal",6.933333333333334,0.6666666666666666,846,499.0
Armour Thyroid,TSH Suppression,10.0,1.0,45,389.0
Armour Thyroid,Thyroid Cance,7.333333333333333,0.6666666666666666,115,607.6666666666666
Armour Thyroid,Underactive Thyroid,7.7368421052631575,0.7828947368421053,6247,479.5394736842105
Arnuity Ellipta,"Asthma, Maintenance",8.5,1.0,21,295.0
Aromasin,Breast Cance,5.384615384615385,0.46153846153846156,929,327.84615384615387
Arsenic trioxide,Acute Promyelocytic Leukemia,9.0,1.0,9,331.0
Artane,Extrapyramidal Reaction,8.25,0.75,20,88.75
Artane,Parkinson's Disease,3.3333333333333335,0.3333333333333333,46,127.0
Artemether / lumefantrine,Malaria,9.666666666666666,1.0,19,170.66666666666666
